invoiceno,stockcode,description,quantity,invoicedate,unitprice,customerid,country,revenue,transaction_type
537081,22300,COFFEE MUG DOG + BALL DESIGN,18,2010-12-05 12:00:00,2.55,15332.0,Lithuania,45.9,Sale
546652,22844,VINTAGE CREAM DOG FOOD CONTAINER,1,2011-03-15 14:18:00,16.63,,United Kingdom,16.63,Sale
578074,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,2,2011-11-22 16:06:00,2.55,17590.0,United Kingdom,5.1,Sale
562427,84984D,ORIENTAL RED CUSHION COVER ,3,2011-08-04 17:19:00,4.65,17267.0,United Kingdom,13.95,Sale
549372,20717,STRAWBERRY SHOPPER BAG,2,2011-04-08 11:28:00,1.25,14958.0,United Kingdom,2.5,Sale
541827,84249A,"GREETING CARD,SQUARE, DOUGHNUTS",1,2011-01-21 17:05:00,0.83,,United Kingdom,0.83,Sale
545696,22804,CANDLEHOLDER PINK HANGING HEART,3,2011-03-06 14:21:00,2.95,15696.0,United Kingdom,8.850000000000001,Sale
541280,21199,PINK  HEART CONFETTI IN TUBE,12,2011-01-17 11:57:00,1.65,15296.0,United Kingdom,19.8,Sale
570693,23461,SWEETHEART BIRD HOUSE,2,2011-10-11 16:50:00,4.15,16161.0,United Kingdom,8.3,Sale
555149,22686,FRENCH BLUE METAL DOOR SIGN No,1,2011-05-31 15:49:00,2.46,,United Kingdom,2.46,Sale
579012,72799C,PINK PILLAR CANDLE SILVER FLOCK,1,2011-11-28 09:43:00,2.95,15511.0,United Kingdom,2.95,Sale
574683,21576,LETS GO SHOPPING COTTON TOTE BAG,2,2011-11-06 12:50:00,2.25,16372.0,United Kingdom,4.5,Sale
540647,84832,ZINC WILLIE WINKIE  CANDLE STICK,4,2011-01-10 14:57:00,0.85,17406.0,United Kingdom,3.4,Sale
541669,22804,CANDLEHOLDER PINK HANGING HEART,3,2011-01-20 12:29:00,2.95,17315.0,United Kingdom,8.850000000000001,Sale
568949,23419,HOME SWEET HOME BOTTLE ,1,2011-09-29 15:13:00,4.13,,United Kingdom,4.13,Sale
571293,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,2011-10-16 15:56:00,2.95,13956.0,United Kingdom,2.95,Sale
546027,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,2011-03-09 08:09:00,0.85,12759.0,Netherlands,8.5,Sale
549568,21937,STRAWBERRY   PICNIC BAG,6,2011-04-10 15:09:00,2.95,15665.0,United Kingdom,17.700000000000003,Sale
576629,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,24,2011-11-16 08:37:00,0.83,12621.0,Germany,19.92,Sale
571562,23157,SET OF 6 NATIVITY MAGNETS ,24,2011-10-18 10:04:00,2.08,14156.0,EIRE,49.92,Sale
569920,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,2011-10-06 17:28:00,2.95,13348.0,United Kingdom,17.700000000000003,Sale
576617,23287,RED VINTAGE SPOT BEAKER,2,2011-11-15 16:57:00,1.63,,United Kingdom,3.26,Sale
554497,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2011-05-24 14:38:00,1.25,15819.0,United Kingdom,15.0,Sale
578844,22784,LANTERN CREAM GAZEBO ,2,2011-11-25 16:14:00,10.79,,United Kingdom,21.58,Sale
562586,22130,PARTY CONE CHRISTMAS DECORATION ,144,2011-08-07 14:33:00,0.72,16066.0,United Kingdom,103.68,Sale
572058,22866,HAND WARMER SCOTTY DOG DESIGN,2,2011-10-20 12:43:00,2.1,18252.0,United Kingdom,4.2,Sale
547372,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,2,2011-03-22 13:46:00,2.55,16374.0,United Kingdom,5.1,Sale
575177,82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,2,2011-11-08 18:41:00,2.46,,United Kingdom,4.92,Sale
555947,47021G,SET/6 BEAD COASTERS GAUZE BAG GOLD,34,2011-06-08 10:45:00,0.39,14911.0,EIRE,13.26,Sale
538652,20826,SILVER APERITIF GLASS,6,2010-12-13 15:12:00,2.12,17890.0,United Kingdom,12.72,Sale
565150,22963,JAM JAR WITH GREEN LID,12,2011-09-01 14:26:00,0.72,14298.0,United Kingdom,8.64,Sale
547383,22386,JUMBO BAG PINK POLKADOT,10,2011-03-22 15:42:00,1.95,12613.0,Germany,19.5,Sale
568340,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-09-26 14:54:00,1.69,13866.0,United Kingdom,27.04,Sale
537691,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,2010-12-08 10:39:00,1.25,13842.0,United Kingdom,15.0,Sale
543255,21165,BEWARE OF THE CAT METAL SIGN ,12,2011-02-04 15:43:00,1.69,13050.0,United Kingdom,20.28,Sale
575989,23360,SET 8 CANDLES VINTAGE DOILY,6,2011-11-13 14:20:00,1.95,14698.0,United Kingdom,11.7,Sale
580720,22495,SET OF 2 ROUND TINS CAMEMBERT ,3,2011-12-05 16:55:00,0.79,14629.0,United Kingdom,2.37,Sale
560120,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,2011-07-15 10:27:00,2.55,14907.0,United Kingdom,15.3,Sale
567818,85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,3,2011-09-22 12:41:00,2.1,14395.0,United Kingdom,6.300000000000001,Sale
576412,21289,LARGE STRIPES CHOCOLATE GIFT BAG,16,2011-11-15 11:21:00,1.25,13455.0,United Kingdom,20.0,Sale
569412,23343,JUMBO BAG VINTAGE CHRISTMAS ,10,2011-10-04 09:51:00,2.08,13650.0,United Kingdom,20.8,Sale
542393,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,2,2011-01-27 15:02:00,2.1,18125.0,United Kingdom,4.2,Sale
553549,22088,PAPER BUNTING COLOURED LACE,2,2011-05-17 16:09:00,5.79,,United Kingdom,11.58,Sale
558100,23106,ZINC HEARTS PLANT POT HOLDER,8,2011-06-26 13:46:00,2.89,17768.0,United Kingdom,23.12,Sale
541789,22786,CUSHION COVER PINK UNION JACK,10,2011-01-21 13:07:00,4.95,14088.0,United Kingdom,49.5,Sale
541684,21355,TOAST ITS - I LOVE YOU ,14,2011-01-20 15:22:00,1.25,15498.0,United Kingdom,17.5,Sale
550057,21205,MULTICOLOUR 3D BALLS GARLAND,1,2011-04-14 12:01:00,2.55,14606.0,United Kingdom,2.55,Sale
548808,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,4,2011-04-04 12:55:00,4.25,17774.0,United Kingdom,17.0,Sale
571502,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-10-17 15:18:00,1.25,14422.0,United Kingdom,15.0,Sale
575875,23188,VINTAGE  2 METRE FOLDING RULER,1,2011-11-11 13:06:00,3.29,,United Kingdom,3.29,Sale
564843,21508,VINTAGE KID DOLLY CARD ,12,2011-08-30 14:09:00,0.42,15866.0,United Kingdom,5.04,Sale
539451,20934,SET/3 POT PLANT CANDLES,1,2010-12-17 16:59:00,11.02,,United Kingdom,11.02,Sale
580193,23344,JUMBO BAG 50'S CHRISTMAS ,1,2011-12-02 12:03:00,2.08,16899.0,United Kingdom,2.08,Sale
542353,22897,OVEN MITT APPLES DESIGN,10,2011-01-27 12:19:00,1.45,16700.0,United Kingdom,14.5,Sale
560555,84818,DANISH ROSE PHOTO FRAME,2,2011-07-19 13:01:00,0.79,14178.0,United Kingdom,1.58,Sale
576339,22024,RAINY LADIES BIRTHDAY CARD,7,2011-11-14 15:27:00,0.83,14096.0,United Kingdom,5.81,Sale
545897,84692,BOX OF 24 COCKTAIL PARASOLS,3,2011-03-07 17:22:00,0.83,,United Kingdom,2.49,Sale
538511,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,5,2010-12-12 13:56:00,0.85,13959.0,United Kingdom,4.25,Sale
563620,84987,SET OF 36 TEATIME PAPER DOILIES,12,2011-08-18 10:06:00,1.45,13014.0,United Kingdom,17.4,Sale
542541,22149,FELTCRAFT 6 FLOWER FRIENDS,1,2011-01-28 14:25:00,4.13,,United Kingdom,4.13,Sale
548511,22629,SPACEBOY LUNCH BOX ,2,2011-03-31 15:43:00,1.95,14056.0,United Kingdom,3.9,Sale
546908,84406B,CREAM CUPID HEARTS COAT HANGER,8,2011-03-17 18:59:00,4.15,15648.0,United Kingdom,33.2,Sale
545592,22980,PANTRY SCRUBBING BRUSH,12,2011-03-04 10:30:00,1.65,17581.0,United Kingdom,19.8,Sale
578155,23332,IVORY WICKER HEART LARGE,2,2011-11-23 11:32:00,1.65,12748.0,United Kingdom,3.3,Sale
572651,22942,CHRISTMAS LIGHTS 10 SANTAS ,4,2011-10-25 12:06:00,8.5,17350.0,United Kingdom,34.0,Sale
571905,22767,TRIPLE PHOTO FRAME CORNICE ,4,2011-10-19 14:51:00,9.95,12370.0,Cyprus,39.8,Sale
569202,22129,PARTY CONES CANDY DECORATION,1,2011-09-30 17:22:00,2.46,,United Kingdom,2.46,Sale
566270,85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,24,2011-09-11 13:40:00,0.19,16523.0,United Kingdom,4.5600000000000005,Sale
556083,22379,RECYCLING BAG RETROSPOT ,1,2011-06-08 15:23:00,4.96,,United Kingdom,4.96,Sale
551163,22403,MAGNETS PACK OF 4 VINTAGE LABELS ,1,2011-04-26 15:52:00,1.25,12573.0,France,1.25,Sale
565320,21218,RED SPOTTY BISCUIT TIN,24,2011-09-02 13:10:00,3.25,16745.0,United Kingdom,78.0,Sale
567882,22970,LONDON BUS COFFEE MUG,36,2011-09-22 15:03:00,2.1,12906.0,United Kingdom,75.60000000000001,Sale
577022,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,5,2011-11-17 12:42:00,1.65,13668.0,United Kingdom,8.25,Sale
539453,90042C,FRESHWATER PEARL BRACELET IVORY,1,2010-12-17 17:08:00,2.54,,United Kingdom,2.54,Sale
568132,21914,BLUE HARMONICA IN BOX ,1,2011-09-23 16:22:00,1.25,15549.0,United Kingdom,1.25,Sale
564631,21985,PACK OF 12 HEARTS DESIGN TISSUES ,24,2011-08-26 11:54:00,0.29,17451.0,United Kingdom,6.959999999999999,Sale
536988,21918,SET 12 KIDS COLOUR  CHALK STICKS,1,2010-12-03 15:05:00,0.42,17238.0,United Kingdom,0.42,Sale
573576,21936,RED RETROSPOT PICNIC BAG,3,2011-10-31 14:09:00,5.79,14096.0,United Kingdom,17.37,Sale
574741,22496,SET OF 2 ROUND TINS DUTCH CHEESE,1,2011-11-06 16:13:00,2.95,15993.0,United Kingdom,2.95,Sale
549584,22487,WHITE WOOD GARDEN PLANT LADDER,3,2011-04-11 09:47:00,9.95,17574.0,United Kingdom,29.85,Sale
544903,22365,DOORMAT RESPECTABLE HOUSE,2,2011-02-24 13:43:00,7.95,18065.0,United Kingdom,15.9,Sale
541972,37446,MINI CAKE STAND WITH HANGING CAKES,8,2011-01-24 13:58:00,1.45,12935.0,United Kingdom,11.6,Sale
574055,82482,WOODEN PICTURE FRAME WHITE FINISH,36,2011-11-02 14:08:00,2.55,16525.0,United Kingdom,91.8,Sale
538877,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,58,2010-12-14 15:29:00,8.47,,United Kingdom,491.2600000000001,Sale
541422,84661C,PINK SQUARE TABLE CLOCK,1,2011-01-17 17:48:00,2.46,,United Kingdom,2.46,Sale
573347,22594,CHRISTMAS GINGHAM TREE,5,2011-10-30 12:26:00,0.85,13137.0,United Kingdom,4.25,Sale
578155,23426,METAL SIGN DROP YOUR PANTS,1,2011-11-23 11:32:00,2.89,12748.0,United Kingdom,2.89,Sale
568013,22491,PACK OF 12 COLOURED PENCILS,12,2011-09-23 11:39:00,0.85,17480.0,United Kingdom,10.2,Sale
549238,22858,EASTER TIN KEEPSAKE,6,2011-04-07 11:30:00,1.65,14667.0,United Kingdom,9.9,Sale
574965,22551,PLASTERS IN TIN SPACEBOY,1,2011-11-08 10:44:00,1.65,17964.0,United Kingdom,1.65,Sale
562732,21114,LAVENDER SCENTED FABRIC HEART,10,2011-08-09 10:19:00,1.25,18248.0,United Kingdom,12.5,Sale
578541,37413,ICON MUG REVOLUTIONARY,6,2011-11-24 15:01:00,0.39,14277.0,France,2.34,Sale
554494,21558,SKULL LUNCH BOX WITH CUTLERY ,3,2011-05-24 14:00:00,2.55,16327.0,United Kingdom,7.649999999999999,Sale
559916,21417,COCKLE SHELL DISH,6,2011-07-13 15:18:00,2.1,14201.0,United Kingdom,12.6,Sale
559544,21991,BOHEMIAN COLLAGE STATIONERY SET,1,2011-07-10 13:52:00,1.25,17126.0,United Kingdom,1.25,Sale
544701,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,6,2011-02-23 10:27:00,2.95,17428.0,United Kingdom,17.700000000000003,Sale
541985,84078A,SET/4 WHITE RETRO STORAGE CUBES ,2,2011-01-24 15:52:00,39.95,15052.0,United Kingdom,79.9,Sale
560281,85163B,BLACK BAROQUE WALL CLOCK ,1,2011-07-17 15:59:00,12.75,17984.0,United Kingdom,12.75,Sale
552727,85099F,JUMBO BAG STRAWBERRY,10,2011-05-11 10:32:00,1.95,14920.0,United Kingdom,19.5,Sale
563100,21249,WOODLAND  HEIGHT CHART STICKERS ,6,2011-08-12 09:57:00,2.95,12381.0,Norway,17.700000000000003,Sale
549258,22996,TRAVEL CARD WALLET VINTAGE TICKET,24,2011-04-07 12:30:00,0.42,13102.0,United Kingdom,10.08,Sale
569695,21508,VINTAGE KID DOLLY CARD ,24,2011-10-05 15:35:00,0.42,16843.0,United Kingdom,10.08,Sale
568729,22984,CARD GINGHAM ROSE ,216,2011-09-28 16:45:00,0.36,16909.0,United Kingdom,77.75999999999999,Sale
562540,23255,CHILDRENS CUTLERY CIRCUS PARADE,1,2011-08-05 15:38:00,4.15,17400.0,United Kingdom,4.15,Sale
565927,22464,HANGING METAL HEART LANTERN,12,2011-09-08 10:08:00,1.65,,EIRE,19.8,Sale
572865,23149,ANTIQUE IVORY WIRE BOWL SMALL,1,2011-10-26 13:01:00,2.49,17841.0,United Kingdom,2.49,Sale
552042,21218,RED SPOTTY BISCUIT TIN,6,2011-05-06 09:00:00,3.75,13952.0,United Kingdom,22.5,Sale
564187,23346,SPACEBOY BEAKER,2,2011-08-23 15:24:00,1.25,15005.0,United Kingdom,2.5,Sale
568346,85131B,BEADED CRYSTAL HEART GREEN ON STICK,15,2011-09-26 15:28:00,0.83,14096.0,United Kingdom,12.45,Sale
571716,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-10-18 17:05:00,8.29,,United Kingdom,8.29,Sale
580723,21874,GIN AND TONIC MUG,6,2011-12-05 17:09:00,1.65,15856.0,United Kingdom,9.9,Sale
577768,21902,"KEY FOB , FRONT  DOOR ",1,2011-11-21 15:18:00,1.63,,United Kingdom,1.63,Sale
576857,22095,LADS ONLY TISSUE BOX,1,2011-11-16 15:52:00,0.39,12748.0,United Kingdom,0.39,Sale
576857,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,1,2011-11-16 15:52:00,1.65,12748.0,United Kingdom,1.65,Sale
571713,21833,CAMOUFLAGE LED TORCH,2,2011-10-18 16:58:00,3.29,,United Kingdom,6.58,Sale
568701,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-09-28 15:07:00,4.95,13924.0,United Kingdom,14.85,Sale
552325,23204,CHARLOTTE BAG APPLES DESIGN,20,2011-05-09 09:47:00,0.85,12490.0,France,17.0,Sale
539263,21527,RED RETROSPOT TRADITIONAL TEAPOT ,2,2010-12-16 14:36:00,7.95,16560.0,United Kingdom,15.9,Sale
536752,82486,WOOD S/3 CABINET ANT WHITE FINISH,4,2010-12-02 14:06:00,6.95,17850.0,United Kingdom,27.8,Sale
557311,21242,RED RETROSPOT PLATE ,12,2011-06-19 15:36:00,1.69,15700.0,United Kingdom,20.28,Sale
566985,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,2,2011-09-16 10:42:00,4.13,,United Kingdom,8.26,Sale
571061,22386,JUMBO BAG PINK POLKADOT,3,2011-10-13 14:33:00,4.13,,United Kingdom,12.39,Sale
560772,22481,BLACK TEA TOWEL CLASSIC DESIGN,3,2011-07-20 16:12:00,0.83,,United Kingdom,2.49,Sale
571701,21668,RED STRIPE CERAMIC DRAWER KNOB,12,2011-10-18 15:05:00,1.45,14639.0,United Kingdom,17.4,Sale
561542,23191,BUNDLE OF 3 RETRO NOTE BOOKS,12,2011-07-28 10:09:00,1.65,15105.0,United Kingdom,19.8,Sale
573150,84375,SET OF 20 KIDS COOKIE CUTTERS,3,2011-10-27 20:07:00,2.1,15014.0,United Kingdom,6.300000000000001,Sale
538533,21704,BAG 250g SWIRLY MARBLES,1,2010-12-13 10:31:00,0.85,14796.0,United Kingdom,0.85,Sale
567613,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,6,2011-09-21 11:49:00,2.89,13908.0,United Kingdom,17.34,Sale
565150,22698,PINK REGENCY TEACUP AND SAUCER,24,2011-09-01 14:26:00,2.55,14298.0,United Kingdom,61.2,Sale
540995,84968A,SET OF 16 VINTAGE ROSE CUTLERY,7,2011-01-13 09:30:00,8.29,,United Kingdom,58.03,Sale
576353,23505,PLAYING CARDS I LOVE LONDON ,6,2011-11-14 16:17:00,1.25,15050.0,United Kingdom,7.5,Sale
542216,22715,CARD WEDDING DAY,12,2011-01-26 12:29:00,0.42,14911.0,EIRE,5.04,Sale
540268,22318,FIVE HEART HANGING DECORATION,12,2011-01-06 11:25:00,2.95,13458.0,United Kingdom,35.400000000000006,Sale
562949,22189,CREAM HEART CARD HOLDER,4,2011-08-11 09:47:00,3.95,14346.0,United Kingdom,15.8,Sale
578826,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2011-11-25 14:24:00,4.25,17329.0,United Kingdom,8.5,Sale
551747,85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,96,2011-05-04 11:00:00,0.42,14298.0,United Kingdom,40.32,Sale
551718,22871,NUMBER TILE COTTAGE GARDEN 3 ,1,2011-05-03 16:06:00,4.13,,United Kingdom,4.13,Sale
553657,48185,DOORMAT FAIRY CAKE,1,2011-05-18 11:28:00,7.95,14583.0,United Kingdom,7.95,Sale
563078,23245,SET OF 3 REGENCY CAKE TINS,4,2011-08-11 16:30:00,4.95,15955.0,United Kingdom,19.8,Sale
542406,22631,CIRCUS PARADE LUNCH BOX ,1,2011-01-27 16:13:00,1.95,17757.0,United Kingdom,1.95,Sale
552542,21933,PINK VINTAGE PAISLEY PICNIC BAG,10,2011-05-10 10:20:00,1.65,16841.0,United Kingdom,16.5,Sale
574491,23367,SET 12 COLOUR PENCILS SPACEBOY ,16,2011-11-04 13:05:00,0.65,16318.0,United Kingdom,10.4,Sale
570275,23209,LUNCH BAG VINTAGE DOILY ,20,2011-10-10 10:57:00,1.65,13098.0,United Kingdom,33.0,Sale
575176,22759,SET OF 3 NOTEBOOKS IN PARCEL,5,2011-11-08 18:29:00,3.29,,United Kingdom,16.45,Sale
540468,84748,FOLK FELT HANGING MULTICOL GARLAND,7,2011-01-07 13:55:00,2.51,,United Kingdom,17.57,Sale
539988,22854,CREAM SWEETHEART EGG HOLDER,2,2010-12-23 16:06:00,4.95,18116.0,United Kingdom,9.9,Sale
569136,23242,TREASURE TIN BUFFALO BILL ,2,2011-09-30 14:41:00,2.08,15834.0,United Kingdom,4.16,Sale
550835,22424,ENAMEL BREAD BIN CREAM,1,2011-04-21 10:52:00,12.75,15034.0,United Kingdom,12.75,Sale
547837,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-03-27 10:26:00,2.95,17243.0,United Kingdom,17.700000000000003,Sale
562096,22315,200 RED + WHITE BENDY STRAWS,1,2011-08-02 13:16:00,1.25,15311.0,United Kingdom,1.25,Sale
578941,23695,DOILY THANK YOU CARD,6,2011-11-27 13:26:00,0.42,16024.0,United Kingdom,2.52,Sale
556056,22420,LIPSTICK PEN BABY PINK,6,2011-06-08 13:35:00,0.42,17841.0,United Kingdom,2.52,Sale
550470,21917,SET 12 KIDS  WHITE CHALK STICKS,1,2011-04-18 13:49:00,0.83,,United Kingdom,0.83,Sale
541489,22983,CARD BILLBOARD FONT,12,2011-01-18 13:38:00,0.42,15023.0,United Kingdom,5.04,Sale
554489,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,2011-05-24 13:46:00,1.65,17272.0,United Kingdom,19.8,Sale
545719,22829,SWEETHEART WIRE WALL TIDY,2,2011-03-07 10:28:00,9.95,13344.0,United Kingdom,19.9,Sale
580816,84805B,BLUE CLIMBING HYDRANGA ART FLOWER,12,2011-12-06 11:28:00,1.25,15157.0,United Kingdom,15.0,Sale
539019,22178,VICTORIAN GLASS HANGING T-LIGHT,3,2010-12-15 14:12:00,1.25,17551.0,United Kingdom,3.75,Sale
539434,22759,SET OF 3 NOTEBOOKS IN PARCEL,3,2010-12-17 14:41:00,3.36,,United Kingdom,10.08,Sale
543096,22367,CHILDRENS APRON SPACEBOY DESIGN,1,2011-02-03 11:39:00,1.95,14044.0,United Kingdom,1.95,Sale
557231,21212,PACK OF 72 RETROSPOT CAKE CASES,19,2011-06-17 14:09:00,2.08,,United Kingdom,39.52,Sale
554816,22230,JIGSAW TREE WITH WATERING CAN,1,2011-05-26 14:01:00,0.85,17550.0,United Kingdom,0.85,Sale
538518,84030E,ENGLISH ROSE HOT WATER BOTTLE,2,2010-12-12 16:14:00,4.25,14505.0,United Kingdom,8.5,Sale
550458,22998,TRAVEL CARD WALLET KEEP CALM,1,2011-04-18 13:13:00,0.83,,United Kingdom,0.83,Sale
577523,23408,PHOTO FRAME LINEN AND LACE SMALL,6,2011-11-20 13:33:00,2.08,12597.0,Spain,12.48,Sale
547249,85066,CREAM SWEETHEART MINI CHEST,2,2011-03-22 09:27:00,24.96,,United Kingdom,49.92,Sale
543237,20676,RED RETROSPOT BOWL,3,2011-02-04 13:39:00,2.46,,United Kingdom,7.38,Sale
571508,48187,DOORMAT NEW ENGLAND,1,2011-10-17 15:27:00,15.79,,United Kingdom,15.79,Sale
578942,23541,WALL ART CLASSIC PUDDINGS ,1,2011-11-27 13:29:00,8.25,17288.0,United Kingdom,8.25,Sale
537212,21981,PACK OF 12 WOODLAND TISSUES ,24,2010-12-05 15:21:00,0.29,12720.0,Germany,6.959999999999999,Sale
540472,21700,BIG DOUGHNUT FRIDGE MAGNETS,12,2011-01-07 14:22:00,0.85,18179.0,United Kingdom,10.2,Sale
540529,22383,LUNCH BAG SUKI  DESIGN ,20,2011-01-09 13:50:00,1.65,16748.0,United Kingdom,33.0,Sale
565460,16259,PIECE OF CAMO STATIONERY SET,324,2011-09-05 09:24:00,0.08,16843.0,United Kingdom,25.92,Sale
581217,23504,PLAYING CARDS JUBILEE UNION JACK,1,2011-12-08 09:20:00,2.46,,United Kingdom,2.46,Sale
554694,22716,CARD CIRCUS PARADE,1,2011-05-25 17:06:00,0.83,,United Kingdom,0.83,Sale
571240,22386,JUMBO BAG PINK POLKADOT,10,2011-10-14 14:55:00,2.08,12562.0,France,20.8,Sale
571033,23154,SET OF 4 JAM JAR MAGNETS,12,2011-10-13 12:46:00,2.08,14251.0,United Kingdom,24.96,Sale
577023,23209,LUNCH BAG VINTAGE DOILY ,10,2011-11-17 12:43:00,1.65,16186.0,United Kingdom,16.5,Sale
579099,16046,TEATIME PEN CASE & PENS,1,2011-11-28 11:26:00,0.85,15714.0,United Kingdom,0.85,Sale
580610,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,1,2011-12-05 11:48:00,4.96,,United Kingdom,4.96,Sale
575692,22595,GINGHAM HEART DECORATION,10,2011-11-10 16:27:00,0.85,12508.0,France,8.5,Sale
568868,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2011-09-29 12:00:00,2.95,12957.0,United Kingdom,17.700000000000003,Sale
540352,47593B,SCOTTIE DOGS BABY BIB,4,2011-01-06 14:27:00,0.85,,United Kingdom,3.4,Sale
568095,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,12,2011-09-23 14:49:00,0.83,14911.0,EIRE,9.96,Sale
545691,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,2,2011-03-06 12:52:00,9.95,14161.0,United Kingdom,19.9,Sale
548707,21905,MORE BUTTER METAL SIGN ,2,2011-04-03 12:08:00,2.1,13781.0,United Kingdom,4.2,Sale
536500,22113,GREY HEART HOT WATER BOTTLE,3,2010-12-01 12:35:00,3.75,17377.0,United Kingdom,11.25,Sale
572049,23227,FILIGREE HEART BUTTERFLY WHITE ,24,2011-10-20 12:21:00,1.25,17243.0,United Kingdom,30.0,Sale
541121,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,12,2011-01-14 09:20:00,1.45,12672.0,France,17.4,Sale
540832,22557,PLASTERS IN TIN VINTAGE PAISLEY ,2,2011-01-11 14:42:00,3.29,,United Kingdom,6.58,Sale
543815,82581,TOILET METAL SIGN,2,2011-02-13 15:18:00,0.55,17255.0,United Kingdom,1.1,Sale
574890,22193,RED DINER WALL CLOCK,2,2011-11-07 14:23:00,8.5,18229.0,United Kingdom,17.0,Sale
571046,22736,RIBBON REEL MAKING SNOWMEN ,1,2011-10-13 13:35:00,1.65,18096.0,United Kingdom,1.65,Sale
570688,22457,NATURAL SLATE HEART CHALKBOARD ,3,2011-10-11 16:29:00,2.95,,United Kingdom,8.850000000000001,Sale
549951,47599A,PINK PARTY BAGS,6,2011-04-13 12:57:00,2.1,13134.0,United Kingdom,12.6,Sale
575914,23321,SMALL WHITE HEART OF WICKER,40,2011-11-11 16:31:00,1.45,17071.0,United Kingdom,58.0,Sale
572677,20973,12 PENCIL SMALL TUBE WOODLAND,2,2011-10-25 13:46:00,0.65,17596.0,United Kingdom,1.3,Sale
567917,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,24,2011-09-22 17:19:00,0.39,14298.0,United Kingdom,9.36,Sale
564648,84987,SET OF 36 TEATIME PAPER DOILIES,12,2011-08-26 14:04:00,1.45,15641.0,United Kingdom,17.4,Sale
571671,21818,GLITTER HEART DECORATION,72,2011-10-18 13:15:00,0.39,16940.0,United Kingdom,28.08,Sale
536522,21121,SET/10 RED POLKADOT PARTY CANDLES,1,2010-12-01 12:49:00,1.25,15012.0,United Kingdom,1.25,Sale
549301,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-04-08 08:24:00,1.69,16643.0,United Kingdom,27.04,Sale
560434,22199,FRYING PAN RED RETROSPOT,1,2011-07-18 15:56:00,4.13,,United Kingdom,4.13,Sale
576064,20724,RED RETROSPOT CHARLOTTE BAG,5,2011-11-13 15:37:00,0.85,12508.0,France,4.25,Sale
568567,21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",1,2011-09-27 18:41:00,5.79,,United Kingdom,5.79,Sale
537781,22074,6 RIBBONS SHIMMERING PINKS ,1,2010-12-08 12:46:00,1.65,17341.0,United Kingdom,1.65,Sale
549749,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2011-04-12 10:45:00,2.08,12928.0,United Kingdom,20.8,Sale
569544,21809,CHRISTMAS HANGING TREE WITH BELL,3,2011-10-04 16:33:00,0.83,,United Kingdom,2.49,Sale
564756,21773,DECORATIVE ROSE BATHROOM BOTTLE,1,2011-08-30 10:33:00,2.46,,United Kingdom,2.46,Sale
581217,35961,FOLKART ZINC HEART CHRISTMAS DEC,3,2011-12-08 09:20:00,1.63,,United Kingdom,4.89,Sale
553509,22493,PAINT YOUR OWN CANVAS SET,3,2011-05-17 13:44:00,1.65,17220.0,United Kingdom,4.949999999999999,Sale
559693,20725,LUNCH BAG RED RETROSPOT,1,2011-07-11 16:21:00,4.13,,United Kingdom,4.13,Sale
563928,22386,JUMBO BAG PINK POLKADOT,3,2011-08-21 15:17:00,2.08,17059.0,United Kingdom,6.24,Sale
